Date;Open;High;Low;Close;Adj Close;Volume;ret;tret
2021-05-10 00:00:00-03:00;18.56999969482422;18.56999969482422;17.709999084472656;17.799999237060547;17.106496810913086;418900;;
2021-05-11 00:00:00-03:00;17.850000381469727;18.389999389648438;17.350000381469727;17.989999771118164;17.289093017578125;772600;1.07;1.07
2021-05-12 00:00:00-03:00;17.899999618530273;18.459999084472656;17.899999618530273;18.110000610351562;17.4044189453125;319300;0.67;1.7400000000000002
2021-05-13 00:00:00-03:00;18.399999618530273;18.940000534057617;17.549999237060547;18.0;17.298704147338867;852700;-0.61;1.1300000000000003
2021-05-14 00:00:00-03:00;18.190000534057617;18.389999389648438;17.549999237060547;18.010000228881836;17.308313369750977;478000;0.06;1.1900000000000004
2021-05-17 00:00:00-03:00;18.100000381469727;18.399999618530273;17.899999618530273;18.399999618530273;17.683116912841797;259100;2.17;3.3600000000000003
2021-05-18 00:00:00-03:00;18.280000686645508;18.799999237060547;18.209999084472656;18.399999618530273;17.683116912841797;185900;0.0;3.3600000000000003
2021-05-19 00:00:00-03:00;18.399999618530273;18.399999618530273;17.799999237060547;17.850000381469727;17.154550552368164;283400;-2.99;0.3700000000000001
2021-05-20 00:00:00-03:00;17.940000534057617;18.0;17.6200008392334;17.799999237060547;17.106496810913086;118600;-0.28;0.09000000000000008
2021-05-21 00:00:00-03:00;17.850000381469727;17.850000381469727;17.25;17.600000381469727;16.914287567138672;251500;-1.12;-1.03
2021-05-24 00:00:00-03:00;17.690000534057617;17.940000534057617;17.520000457763672;17.719999313354492;17.029611587524414;453000;0.68;-0.35
2021-05-25 00:00:00-03:00;17.739999771118164;17.959999084472656;17.299999237060547;17.600000381469727;16.914287567138672;197200;-0.68;-1.03
2021-05-26 00:00:00-03:00;17.700000762939453;17.729999542236328;17.079999923706055;17.100000381469727;16.43376922607422;685600;-2.84;-3.87
2021-05-27 00:00:00-03:00;17.239999771118164;17.239999771118164;16.649999618530273;16.899999618530273;16.241559982299805;394300;-1.17;-5.04
2021-05-28 00:00:00-03:00;16.940000534057617;17.25;16.649999618530273;16.899999618530273;16.241559982299805;767300;0.0;-5.04
2021-05-31 00:00:00-03:00;17.0;17.18000030517578;16.809999465942383;16.920000076293945;16.260778427124023;368300;0.12;-4.92
2021-06-01 00:00:00-03:00;17.06999969482422;17.34000015258789;16.75;17.280000686645508;16.60675621032715;566900;2.13;-2.79
2021-06-02 00:00:00-03:00;17.299999237060547;18.0;17.1299991607666;17.850000381469727;17.154550552368164;801000;3.3;0.5099999999999998
2021-06-04 00:00:00-03:00;18.110000610351562;18.75;18.110000610351562;18.200000762939453;17.49091339111328;1442200;1.96;2.4699999999999998
2021-06-07 00:00:00-03:00;18.1200008392334;18.219999313354492;17.709999084472656;17.799999237060547;17.106496810913086;510000;-2.2;0.2699999999999996
2021-06-08 00:00:00-03:00;18.139999389648438;18.18000030517578;17.18000030517578;17.350000381469727;16.674028396606445;700000;-2.53;-2.2600000000000002
2021-06-09 00:00:00-03:00;17.549999237060547;17.81999969482422;17.18000030517578;17.18000030517578;16.510652542114258;691900;-0.98;-3.24
2021-06-10 00:00:00-03:00;17.270000457763672;17.540000915527344;17.110000610351562;17.190000534057617;16.520263671875;248600;0.06;-3.18
2021-06-11 00:00:00-03:00;17.15999984741211;17.270000457763672;16.75;16.799999237060547;16.145456314086914;577600;-2.27;-5.45
2021-06-14 00:00:00-03:00;16.899999618530273;16.920000076293945;16.360000610351562;16.360000610351562;15.722600936889648;1295500;-2.62;-8.07
2021-06-15 00:00:00-03:00;16.59000015258789;16.639999389648438;16.40999984741211;16.450000762939453;15.80909252166748;552200;0.55;-7.5200000000000005
2021-06-16 00:00:00-03:00;16.450000762939453;16.799999237060547;16.31999969482422;16.579999923706055;15.934027671813965;572500;0.79;-6.73
2021-06-17 00:00:00-03:00;16.65999984741211;16.68000030517578;16.309999465942383;16.309999465942383;15.67454719543457;250400;-1.63;-8.36
2021-06-18 00:00:00-03:00;16.350000381469727;16.389999389648438;15.829999923706055;15.970000267028809;15.347794532775879;565800;-2.08;-10.44
